0.06463557099959871,88
0.1529733440002019,253
0.13284363100137853,211
0.12573390000034124,238
0.09157822100132762,179
0.1713331909995759,323
0.12032210000143095,189
0.2456965660003334,486
0.043339595998986624,65
0.3343947660014237,700
0.09631231899948034,150
0.10577931999978318,173
0.07826622399988992,118
0.11390140799994697,200
25.81159571199896,68157
1.2217607370002952,3111
0.919688716001474,2259
0.11470569599987357,190
0.26926721100062423,584
0.18533462199957285,325
0.043036332999690785,58
0.05984601000091061,94
0.1833010310001555,341
0.05702347900114546,88
0.8377777910009172,2087
0.5396293989997503,1308
0.9641041499999119,2409
0.17629538099936326,329
0.038390550998883555,57
8.795608953998453,22977
0.11158381499990355,164
0.4273168590007117,939
0.07705336499930127,125
0.20930745899931935,407
0.10177700100030052,188
13.218772215999707,34946
0.07073214199954236,123
0.11500077500022599,195
1.3246012370000244,3334
1.7175061969992385,4373
