19.286352957002237,9052
5.245439149999584,2444
2.986169551000785,1346
8.751374265000777,4060
9.053923540999676,4152
2.300101414999517,1066
0.06679537300078664,24
3.7839582070009783,1758
2.1675750319991494,981
2.058672717997979,948
0.2180612430020119,87
3.6440024110015656,1670
17.0110176149974,7991
4.565868084999238,2125
9.9271661519997,4605
0.7330278219997126,327
18.80876613300279,8867
1.3514576790003048,604
2.6979852250005933,1261
2.570566393998888,1196
0.13501973900201847,44
0.6533180400001584,285
16.197002038999926,7522
4.244690687999537,1978
5.2620474840005045,2464
1.1512231470005645,529
2.69746541099812,1252
12.065002878000087,5620
7.260488591000467,3426
6.955292172002373,3274
3.170293687002413,1473
3.292624613000953,1534
10.79449228699741,5117
5.563734450002812,2622
1.2571225419997063,569
1.8833434839980328,873
3.9980158229991503,1842
2.872134709999955,1330
1.3499567239996395,624
7.4170912459994724,3513
1.2954326149992994,592
